age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,contact_month,contact_year,id_,income,kidhome,teenhome,dt_customer,numwebvisitsmonth,age_group
21,blue-collar,single,basic_4y,no,no,no,telephone,153,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",no,9,2018,42a4a81c-21fa-4edf-804e-1b9d40d3becd,145143,0,0,2014-08-19,18,18-30
48,administrative,married,university_degree,no,yes,no,telephone,522,3,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",yes,12,2015,1b70423a-11b1-45a2-8378-b898a6618b0f,158301,2,1,2014-06-20,9,46-60
26,administrative,single,high_school,no,no,no,cellular,76,2,999,1,failure,-2.9,92.963,-40.8,1.268,"5076,2",no,5,2019,436923de-29c3-4533-8941-50f57f743ffe,69309,0,2,2014-02-10,3,18-30
31,unemployed,divorced,unknown,no,yes,no,cellular,227,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",no,10,2019,87c2e537-9d31-4dfa-9ad0-bceed3312b76,123606,2,1,2014-07-24,19,31-45
33,administrative,single,university_degree,no,no,no,cellular,471,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",no,10,2017,9c603a43-7391-41ee-b9d7-f2c60cd6a119,36676,1,2,2014-05-09,20,31-45
30,administrative,single,university_degree,no,no,no,cellular,92,2,999,0,nonexistent,-2.9,92.963,-40.8,,"5076,2",no,8,2016,28a4ae20-183f-4182-9c37-645dd8d014e1,107468,2,2,2014-12-06,8,18-30
27,administrative,single,university_degree,no,yes,no,telephone,329,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",no,6,2015,63114122-b3e8-476c-8c57-1187b1b5ac8f,21551,1,2,2014-02-27,4,18-30
30,administrative,married,unknown,no,yes,no,cellular,207,2,4,1,success,-2.9,92.963,-40.8,1.268,"5076,2",yes,12,2015,779d3322-465a-48ff-a12f-b425ea58cbf6,108167,0,2,2014-06-13,28,18-30
51,administrative,single,university_degree,no,yes,yes,cellular,263,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",no,1,2017,d08a121e-3c40-4aa1-8a9a-60749269c9ee,171766,2,0,2014-02-19,7,46-60
25,self-employed,married,university_degree,no,yes,no,cellular,57,2,999,1,failure,-2.9,92.963,-40.8,1.268,"5076,2",no,5,2015,bd2e244e-545b-4684-bf7f-62b8a76b39fe,11737,2,1,2014-12-26,30,18-30
28,student,single,high_school,no,yes,no,cellular,577,3,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",yes,7,2017,31a5fad3-0934-4078-8764-f2c0453526ce,130831,2,0,2014-07-12,32,18-30
54,administrative,married,high_school,no,no,no,cellular,455,3,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",no,8,2018,446dd8a4-feae-4aaf-9c1a-5bd5d37499e9,93532,0,2,2014-07-01,29,46-60
25,technician,single,basic_9y,no,yes,no,cellular,103,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",yes,6,2017,83cb6ea5-e138-4036-b120-9bbb3e7e4e74,159840,2,2,2014-07-06,13,18-30
52,administrative,married,university_degree,no,yes,no,cellular,333,1,999,0,nonexistent,-2.9,92.963,-40.8,,"5076,2",no,2,2019,75054f11-b57c-4ab5-8847-d2fcba1f8256,132012,0,1,2014-11-10,31,46-60
20,student,single,high_school,no,yes,no,cellular,201,2,999,0,nonexistent,-2.9,92.963,-40.8,,"5076,2",yes,4,2018,a7b541d2-d160-44c5-a75d-4e2917f01314,84096,2,0,2014-12-13,10,18-30
30,technician,single,university_degree,no,yes,no,cellular,166,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",yes,4,2019,ff061d27-e4a7-4e5c-9b69-804a118232c1,11271,1,0,2014-11-19,16,18-30
29,services,married,university_degree,no,no,yes,cellular,89,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",no,6,2016,f0f5310e-fddc-4d0e-8641-582579dfdef0,26783,0,2,2014-06-12,5,18-30
32,administrative,single,university_degree,no,yes,no,cellular,58,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",no,3,2015,aa3904c4-1f7a-4037-9202-c555b668d4d8,169151,0,1,2014-03-16,21,31-45
34,administrative,single,high_school,no,no,no,cellular,548,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",yes,3,2015,1ee82fd5-962b-40e5-a0f2-60dcfbf3f5eb,176258,2,1,2014-10-27,12,31-45
27,administrative,single,university_degree,no,no,no,cellular,96,2,999,0,nonexistent,-2.9,92.963,-40.8,,"5076,2",no,3,2017,b61978f8-3406-416a-953f-0ce53d28d31c,87589,1,1,2014-09-06,15,18-30
45,administrative,married,unknown,no,no,no,cellular,438,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",yes,7,2019,0eea8c64-4535-4acc-a23b-d07c98beb5c8,164579,1,2,2014-04-25,26,31-45
30,self-employed,married,university_degree,no,yes,no,cellular,138,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",no,8,2016,4463753f-017a-41eb-b59d-4a251937eb9f,174463,0,1,2014-02-17,29,18-30
31,management,married,university_degree,no,no,no,telephone,614,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",no,7,2015,7287cb94-c055-4904-9dbf-15469e4ea00c,131382,2,0,2014-01-31,31,31-45
52,management,married,university_degree,no,no,no,telephone,303,2,999,0,nonexistent,-2.9,92.963,-40.8,,"5076,2",no,6,2016,d6ecdcb4-b6f5-4288-87ec-65423648b41a,51608,1,1,2014-07-18,8,46-60
21,services,single,high_school,no,no,no,cellular,110,2,999,0,nonexistent,-2.9,92.963,-40.8,,"5076,2",no,5,2018,5a0b9b98-afa5-43c9-9c37-203e026965df,96993,0,0,2014-05-04,11,18-30
53,administrative,single,university_degree,no,yes,no,cellular,304,2,3,1,success,-2.9,92.963,-40.8,1.268,"5076,2",yes,4,2015,d2cc9855-68c8-4e80-953a-489b52852444,85715,0,2,2014-02-27,10,46-60
36,technician,single,professional_course,no,no,no,cellular,146,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",yes,2,2017,a920cdfb-9862-4e77-974c-c68998480ffa,146784,1,1,2014-05-16,1,31-45
36,technician,single,professional_course,no,yes,no,cellular,126,2,3,1,success,-2.9,92.963,-40.8,1.268,"5076,2",yes,4,2016,1d569277-cade-47a2-bc23-ae2941d6097e,19967,1,2,2014-11-06,8,31-45
30,management,single,university_degree,no,no,yes,cellular,244,7,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",yes,7,2017,7fbc2ad8-30e6-4973-bd06-01af6f0a93f1,40847,0,0,2014-09-16,21,18-30
29,technician,married,high_school,no,no,no,cellular,157,2,999,0,nonexistent,-2.9,92.963,-40.8,,"5076,2",yes,6,2016,7a7b3e78-3c53-43db-afa9-07e4f8ecb0a2,60065,1,2,2014-12-22,27,18-30
51,technician,single,university_degree,no,no,no,cellular,151,2,999,0,nonexistent,-2.9,92.963,-40.8,,"5076,2",no,10,2016,fbe186c6-dccb-4f4c-8943-167488b89706,79374,2,2,2014-07-19,10,46-60
25,technician,single,basic_9y,no,no,no,telephone,800,2,999,0,nonexistent,-2.9,92.963,-40.8,,"5076,2",no,4,2017,6ceccef8-9eda-4453-8c96-73a4079f9653,17391,2,0,2014-06-11,15,18-30
26,administrative,single,high_school,no,yes,yes,cellular,200,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",no,2,2015,a44fdd68-320f-4bb5-88df-19662411f17c,144109,0,2,2014-11-23,23,18-30
33,administrative,single,university_degree,no,no,no,telephone,113,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",no,6,2019,0eb07f02-be52-4beb-bf6f-ee5946d94a8f,104529,0,2,2014-02-28,29,31-45
25,administrative,divorced,university_degree,no,no,no,cellular,143,2,999,0,nonexistent,-2.9,92.963,-40.8,,"5076,2",no,1,2018,3ffc8f60-7e21-45d5-90e8-a90d56413fab,99286,2,1,2014-07-07,17,18-30
52,technician,married,professional_course,no,no,no,cellular,130,5,999,0,nonexistent,-2.9,92.963,-40.8,1.281,"5076,2",no,10,2017,7423de59-f505-430b-b3d6-47ea0fc08569,117853,2,2,2014-04-17,14,46-60
45,services,single,unknown,no,no,no,cellular,58,2,999,0,nonexistent,-2.9,92.963,-40.8,1.281,"5076,2",no,7,2017,e85e60e4-9cb1-4c2c-a3bd-6fbc0d15c851,34834,0,0,2014-06-29,17,31-45
29,administrative,single,university_degree,no,yes,no,cellular,97,4,999,0,nonexistent,-2.9,92.963,-40.8,,"5076,2",no,3,2015,681e14ee-5cc5-49ac-b61f-37e9a75971e9,9993,0,1,2014-12-06,6,18-30
36,blue-collar,married,basic_9y,no,no,no,cellular,86,1,999,0,nonexistent,-2.9,92.963,-40.8,1.281,"5076,2",no,11,2017,18460129-e328-4a5c-8366-b73079b4dc5b,127573,2,1,2014-08-26,30,31-45
36,management,married,unknown,no,no,no,cellular,98,2,999,0,nonexistent,-2.9,,-40.8,1.281,"5076,2",no,12,2015,978c94b1-1f78-41c1-adec-f81176dde2e9,114668,1,1,2014-02-15,23,31-45
32,management,single,university_degree,no,no,no,cellular,257,2,3,1,success,-2.9,92.963,-40.8,1.281,"5076,2",yes,7,2016,909cbc28-71a5-420a-bce8-1731e5841a9c,91704,1,1,2014-12-24,30,31-45
32,management,single,university_degree,no,no,no,cellular,152,2,3,1,success,-2.9,92.963,-40.8,1.281,"5076,2",no,12,2018,ee74b536-1aaa-4c70-82c3-73d5aba8402f,55157,1,0,2014-01-03,10,31-45
28,services,single,basic_9y,no,yes,yes,cellular,252,5,999,0,nonexistent,-2.9,92.963,-40.8,1.281,"5076,2",no,2,2019,eee00298-4b06-49ab-94dc-7a8578194395,72243,2,1,2014-08-11,4,18-30
27,blue-collar,single,high_school,no,yes,no,cellular,148,2,4,1,success,-2.9,92.963,-40.8,1.281,"5076,2",yes,8,2019,749b4db3-c950-4307-aa41-9d07b58cad19,171690,2,2,2014-08-07,9,18-30
53,retired,single,basic_4y,no,yes,no,cellular,107,3,999,0,nonexistent,-2.9,92.963,-40.8,,"5076,2",yes,11,2019,507c1fd7-e124-4843-bc19-c31bd21bb71d,11857,0,0,2014-06-26,9,46-60
32,student,single,university_degree,no,yes,no,cellular,197,2,999,1,failure,-2.9,92.963,-40.8,,"5076,2",no,10,2015,ddfb1b61-8348-4228-a3d2-eb39886473bd,154693,0,1,2014-02-17,16,31-45
31,administrative,single,university_degree,no,no,no,cellular,127,3,999,1,failure,-2.9,92.963,-40.8,1.281,"5076,2",no,7,2017,62fad33b-c620-4192-a18d-9462fd5e45a6,68726,2,1,2014-08-26,1,31-45
27,administrative,single,university_degree,no,no,no,cellular,138,3,999,0,nonexistent,-2.9,92.963,-40.8,,"5076,2",yes,11,2019,dcd67ad2-bf7c-4b8f-9670-d3c31f4af556,98053,2,2,2014-01-29,10,18-30
43,blue-collar,married,basic_6y,no,yes,no,cellular,458,6,999,0,nonexistent,-2.9,92.963,-40.8,1.281,"5076,2",yes,5,2017,d1491b00-bd1c-4686-9e7d-7c071714539e,156405,1,1,2014-03-07,27,31-45
25,student,single,unknown,no,no,no,cellular,301,3,999,0,nonexistent,-2.9,92.963,-40.8,1.281,"5076,2",yes,5,2018,471f1d7c-80e5-42fa-80cb-8562565b9bff,167460,0,1,2014-01-23,13,18-30
33,blue-collar,married,high_school,no,yes,no,cellular,110,2,999,0,nonexistent,-2.9,92.963,-40.8,,"5076,2",no,4,2017,ef105510-4182-48ac-b4e5-626e5b83db87,115109,1,0,2014-11-20,32,31-45
22,blue-collar,single,basic_9y,no,yes,no,cellular,84,2,999,0,nonexistent,-2.9,92.963,-40.8,1.281,"5076,2",no,4,2018,ab66312f-c1e7-4e4a-a021-c495d6ec65ac,28705,2,2,2014-07-16,23,18-30
36,management,married,university_degree,no,no,no,cellular,200,4,999,0,nonexistent,-2.9,92.963,-40.8,1.281,"5076,2",yes,,,9d4b2fc6-1157-40c8-96d3-f5f21921dad9,53820,2,0,2014-11-12,23,31-45
25,administrative,single,university_degree,no,yes,yes,cellular,431,3,4,1,success,-2.9,92.963,-40.8,1.286,"5076,2",no,8,2017,aef7cdcf-1005-4fdd-981c-80d8acb60e36,23277,1,1,2014-08-12,13,18-30
30,self-employed,single,university_degree,no,yes,yes,cellular,106,4,999,0,nonexistent,-2.9,92.963,-40.8,1.286,"5076,2",no,5,2015,d4e29240-e3cd-473a-9547-3cab8608662f,163041,1,0,2014-09-27,14,18-30
44,self-employed,married,university_degree,no,no,no,cellular,234,2,3,1,success,-2.9,92.963,-40.8,1.286,"5076,2",yes,2,2016,fb31043e-c9ec-4d93-92d9-d9d85cc0f628,6083,1,2,2014-08-11,3,31-45
57,management,married,university_degree,no,yes,no,cellular,337,3,999,0,nonexistent,-2.9,92.963,-40.8,1.286,"5076,2",no,3,2018,fbc02092-1a01-44cb-b0c7-a5554de0f72e,133535,0,0,2014-02-04,23,46-60
22,administrative,single,university_degree,no,unknown,unknown,cellular,835,2,999,0,nonexistent,-2.9,92.963,-40.8,1.286,"5076,2",no,7,2016,fe6f87a0-267b-4734-aeb4-b2f897493b19,103954,0,1,2014-03-13,17,18-30
35,services,single,university_degree,no,unknown,unknown,cellular,67,2,999,1,failure,-2.9,92.963,-40.8,,"5076,2",no,3,2018,cc594fa0-5b18-41ab-b4a8-bb6451de753d,144121,1,2,2014-01-21,16,31-45
49,services,married,high_school,no,no,no,cellular,239,4,999,0,nonexistent,-2.9,92.963,-40.8,1.286,"5076,2",yes,1,2019,9a3bd03c-63f7-4684-a15a-840920aa4ac6,157705,0,1,2014-11-24,28,46-60
29,administrative,single,university_degree,no,no,no,cellular,160,2,999,0,nonexistent,-2.9,92.963,-40.8,1.286,"5076,2",yes,9,2015,26c852d5-e171-4624-9be3-48699283bd50,110924,0,2,2014-07-30,25,18-30
38,technician,married,professional_course,no,yes,no,cellular,993,4,3,1,success,-2.9,92.963,-40.8,1.286,"5076,2",yes,11,2017,c5da5ed0-8d65-4aeb-b218-d8b9c5f1801e,35245,1,1,2014-10-12,6,31-45
25,unemployed,married,university_degree,no,no,no,cellular,529,2,999,0,nonexistent,-2.9,92.963,-40.8,1.286,"5076,2",yes,5,2018,86f83ef1-3826-41b1-a7cd-bf172e193470,164653,1,1,2014-08-12,11,18-30
32,entrepreneur,married,basic_4y,no,yes,no,cellular,183,2,999,1,failure,-2.9,92.963,-40.8,1.286,"5076,2",yes,6,2017,6a45a313-67c1-4b38-ae8b-073a6bbb14f8,71040,2,2,2014-04-08,30,31-45
27,student,single,unknown,no,yes,no,cellular,103,4,999,0,nonexistent,-2.9,92.963,-40.8,,"5076,2",no,2,2018,1ed8c35e-017d-4977-82ab-00d84415c4fd,48625,1,0,2014-08-20,5,18-30
25,administrative,single,unknown,no,no,no,telephone,221,7,999,0,nonexistent,-2.9,92.963,-40.8,1.286,"5076,2",yes,12,2018,25b0204e-0546-48a5-8e7a-52364e7a8013,10624,1,2,2014-03-29,27,18-30
25,self-employed,single,university_degree,no,no,no,cellular,105,4,999,1,failure,-2.9,92.963,-40.8,,"5076,2",no,11,2019,9b1a936a-2f36-4b50-9702-d850f12b062f,106118,1,2,2014-04-20,29,18-30
22,technician,single,university_degree,no,yes,no,cellular,127,2,999,0,nonexistent,-2.9,92.963,-40.8,,"5076,2",no,4,2015,d1f5134f-f88c-4b7a-9192-69a23106fb4c,161065,0,2,2014-01-25,29,18-30
33,student,single,unknown,no,no,no,telephone,137,3,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",no,5,2015,cd8274f4-58ee-45cc-b4a7-9c371d7158b4,53409,0,1,2014-08-06,4,31-45
54,blue-collar,married,basic_9y,no,yes,no,cellular,239,2,3,1,success,-2.9,92.963,-40.8,,"5076,2",yes,10,2017,1aeaac2c-7ce5-4930-b0c0-45868be4a77c,108539,2,0,2014-10-05,22,46-60
26,management,single,university_degree,no,yes,no,cellular,230,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",no,1,2016,d5c26ab9-3cd6-4428-887d-0f6f862aaaab,147233,1,2,2014-03-04,29,18-30
55,retired,married,high_school,no,yes,yes,cellular,186,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",yes,1,2015,336862b0-f6ad-445f-baeb-c294cedbfaf9,147247,2,0,2014-10-26,28,46-60
25,self-employed,single,university_degree,no,yes,no,cellular,382,5,999,0,nonexistent,-2.9,92.963,-40.8,,"5076,2",no,11,2018,1caa8d21-9ad3-4305-98ce-1c820737ce49,101923,1,0,2014-06-29,25,18-30
26,self-employed,single,university_degree,no,yes,no,cellular,175,2,999,0,nonexistent,-2.9,92.963,-40.8,,"5076,2",no,12,2016,cc96e5b6-ebba-4701-9746-8f799fb41f4a,137100,0,0,2014-06-27,25,18-30
22,self-employed,single,university_degree,no,yes,yes,cellular,126,6,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",yes,2,2018,ea3662f8-b9fc-42d8-bb1e-192e5aa599e3,99598,0,2,2014-07-23,25,18-30
22,technician,single,university_degree,no,yes,no,cellular,163,4,999,1,failure,-2.9,92.963,-40.8,1.268,"5076,2",yes,7,2019,9cc74fb6-fee3-4f53-9518-c1f4655412d6,109267,1,0,2014-11-20,23,18-30
50,administrative,married,university_degree,no,yes,no,cellular,95,7,999,1,failure,-2.9,92.963,-40.8,1.268,"5076,2",yes,4,2018,dabcda04-72f0-467e-ac52-f87e6715eb4a,61788,2,0,2014-10-09,4,46-60
44,blue-collar,married,professional_course,no,yes,no,cellular,336,3,3,1,success,-2.9,92.963,-40.8,1.268,"5076,2",no,6,2015,785b7d6f-bcdf-4918-a71a-91c46f4f1d49,160860,2,2,2014-08-09,7,31-45
55,retired,married,high_school,no,yes,no,cellular,136,3,3,1,success,-2.9,92.963,-40.8,1.268,"5076,2",no,10,2015,491ce6a7-4db8-4bd7-a2d0-f38a627eb2e4,128395,2,2,2014-07-03,27,46-60
52,entrepreneur,married,high_school,no,yes,no,cellular,177,3,999,0,nonexistent,-2.9,92.963,-40.8,,"5076,2",no,8,2016,2bd7ce85-fe47-4ebb-9e90-c1c3484539c5,57307,0,2,2014-10-24,24,46-60
60,retired,married,basic_6y,no,unknown,unknown,cellular,110,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",no,10,2016,4aa9828f-7517-465d-a3bf-aef6b96a220e,72968,2,0,2014-05-08,7,46-60
33,management,married,university_degree,no,yes,no,cellular,139,5,999,0,nonexistent,-2.9,92.963,-40.8,1.268,"5076,2",no,6,2017,4c89c997-11af-42c8-b634-5186e6f08812,139489,1,1,2014-09-08,3,31-45
25,administrative,single,university_degree,no,no,no,telephone,94,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",no,9,2015,2a93aabc-217f-4df2-8214-eefc3294e58b,145743,2,1,2014-04-18,23,18-30
59,retired,married,basic_4y,no,yes,no,telephone,263,4,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",no,12,2016,5894e43b-b3b7-4695-a23e-8cead03f206d,70896,1,1,2014-12-08,25,46-60
64,retired,married,unknown,no,yes,no,cellular,294,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",no,12,2018,7b8b586b-7d53-419f-bbc3-330d5bd6a073,49394,0,1,2014-01-12,23,60+
32,management,married,university_degree,no,yes,no,cellular,54,3,999,0,nonexistent,-2.9,92.963,-40.8,,"5076,2",no,4,2016,0477ba89-0c09-466f-8ff2-f3b49a84640d,77616,1,0,2014-08-20,4,31-45
33,unemployed,married,university_degree,no,yes,no,cellular,579,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",yes,9,2016,f3ba5053-f021-4f4b-ab80-8b5dd03ff881,48090,0,1,2014-07-24,30,31-45
28,administrative,single,high_school,no,no,no,cellular,491,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",yes,1,2019,bdfe0f00-b8b5-4351-b468-b868caea5aa7,77164,1,2,2014-11-24,17,18-30
32,technician,divorced,university_degree,no,yes,no,cellular,532,2,999,0,nonexistent,-2.9,,-40.8,,"5076,2",yes,7,2017,8a91c81b-7d23-43b0-9b38-00af0bf81836,55316,1,1,2014-03-26,16,31-45
40,unemployed,married,basic_9y,no,no,no,cellular,143,3,999,1,failure,-2.9,92.963,-40.8,1.26,"5076,2",no,3,2015,d59af793-623b-49a2-be69-71f4f10b385c,109020,0,2,2014-07-16,6,31-45
33,blue-collar,divorced,unknown,no,no,no,cellular,84,5,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",no,11,2018,ae46bfe0-c896-4c97-a20c-d439b03a7598,103171,0,2,2014-02-22,10,31-45
52,technician,married,professional_course,no,yes,no,cellular,268,1,999,0,nonexistent,-2.9,92.963,-40.8,,"5076,2",no,3,2019,4b855526-c162-419e-b901-3694e4807890,64986,0,0,2014-10-10,7,46-60
20,technician,single,unknown,no,no,no,cellular,441,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",yes,6,2018,11e85879-350a-4cd7-a2ee-30404eaa4a32,60720,0,1,2014-07-08,21,18-30
44,services,married,unknown,no,no,yes,cellular,151,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",yes,,,7fc3ca50-3464-4d75-896b-629ed5f34801,18743,1,0,2014-07-06,12,31-45
57,retired,married,basic_4y,no,no,yes,cellular,292,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",no,3,2016,db53f123-646c-4977-8aef-a59fd30c6c59,178017,1,2,2014-10-15,1,46-60
35,entrepreneur,divorced,university_degree,no,yes,no,cellular,92,2,999,1,failure,-2.9,92.963,-40.8,1.26,"5076,2",no,9,2016,001a1a62-b8a8-4b8f-940f-b769bdaa8f31,94337,1,1,2014-05-03,5,31-45
41,administrative,single,university_degree,no,yes,no,cellular,95,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",yes,5,2016,78507f6f-102a-4dd1-a53a-608610c9b324,118178,1,2,2014-12-05,12,31-45
28,administrative,single,university_degree,no,no,no,cellular,114,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",no,9,2017,7f576c21-4e1a-443e-85c5-65767bc56b7a,79400,2,0,2014-03-27,23,18-30
22,services,single,high_school,no,yes,no,cellular,147,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",no,1,2017,8e513c45-7be5-4e9d-a188-478999319359,125424,0,0,2014-05-21,10,18-30
22,student,single,unknown,no,yes,no,cellular,139,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",no,12,2016,43c54a9b-5b6a-46d5-85a2-01c4e375dc00,148982,1,1,2014-01-13,31,18-30
46,administrative,divorced,high_school,no,yes,no,cellular,372,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",yes,2,2019,195ac9f1-70e7-4e14-8c81-b5c029393963,111297,0,0,2014-01-03,27,46-60
34,administrative,married,high_school,no,no,no,cellular,135,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",no,4,2015,f7bd5d18-3da8-413e-8f79-6f2112d173ce,172477,1,1,2014-10-30,32,31-45
30,administrative,married,university_degree,no,yes,no,cellular,288,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",yes,5,2019,97ee0ad9-fc40-4c5c-86a2-809cd3a5f152,180747,1,0,2014-02-18,1,18-30
23,administrative,single,high_school,no,no,no,cellular,92,1,999,1,failure,-2.9,92.963,-40.8,1.26,"5076,2",no,6,2016,5dff9b6e-93f9-48a6-ac68-04deb70dbe38,41090,2,1,2014-10-23,8,18-30
36,self-employed,single,university_degree,no,no,no,cellular,177,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",yes,10,2017,26dbd812-265b-43c8-ad0e-ebc388858b3a,157742,0,1,2014-10-14,7,31-45
27,services,single,university_degree,no,yes,no,cellular,41,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",no,1,2019,1b994dd9-7256-4b5b-9689-aba4c5eee4d3,162774,2,1,2014-05-22,7,18-30
29,administrative,single,high_school,no,yes,no,cellular,415,1,3,1,success,-2.9,,-40.8,1.26,"5076,2",yes,4,2018,9ffdf8e5-faa5-420a-8b2d-8cc3c13fa0fc,111886,0,0,2014-06-02,9,18-30
29,administrative,single,high_school,no,no,yes,cellular,74,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",no,8,2019,d4135706-6f14-4232-b65e-549afea7cc51,64590,0,2,2014-09-03,20,18-30
34,housemaid,single,basic_4y,no,no,no,cellular,157,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",no,12,2019,12a41599-d894-4906-93f7-bd04e06e0e9a,65193,1,2,2014-01-22,20,31-45
29,technician,single,basic_9y,no,no,no,cellular,24,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",no,12,2018,3e06bc01-e061-4c02-a1e6-5b2fa4f123f4,169486,1,2,2014-08-04,16,18-30
74,retired,married,basic_4y,no,yes,no,cellular,257,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",yes,6,2016,1b35f3c8-58c4-41cd-882e-3dc882c4e2ac,123149,0,2,2014-06-24,3,60+
32,self-employed,single,university_degree,no,yes,no,cellular,104,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",no,4,2016,e94258d2-aa9e-4392-914d-fc41c4dc59b1,121757,2,0,2014-10-01,20,31-45
32,self-employed,single,university_degree,no,yes,no,cellular,64,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",no,8,2017,97fca700-5319-4340-84f2-06608c294a0a,153430,2,1,2014-02-17,31,31-45
57,management,married,unknown,no,no,no,cellular,112,1,999,0,nonexistent,-2.9,92.963,-40.8,,"5076,2",yes,4,2017,13d6a615-f49b-46d4-9793-da724e619aa5,66074,0,1,2014-03-21,10,46-60
30,services,single,high_school,no,yes,no,cellular,181,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",yes,7,2018,c1d7a5e5-f4e3-41e3-af22-18923804dcfe,160128,0,0,2014-08-18,10,18-30
34,blue-collar,married,basic_4y,no,yes,no,cellular,88,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",no,10,2019,6f13021f-abbe-4c3d-93d0-275db2103feb,94367,1,0,2014-02-04,26,31-45
57,unemployed,married,basic_4y,no,yes,no,cellular,284,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",yes,2,2019,420f3733-b832-4b54-8330-ef0ca8a3895f,35962,2,0,2014-03-15,7,46-60
57,unemployed,married,basic_4y,no,no,no,cellular,651,1,999,0,nonexistent,-2.9,92.963,-40.8,,"5076,2",yes,10,2016,bafd7071-d830-4950-8c79-9f427eedb1cb,62551,2,1,2014-07-22,11,46-60
24,blue-collar,single,unknown,no,no,yes,cellular,188,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",yes,4,2017,8ece8513-aa1c-42b0-82e4-6cdbea0cc450,33221,2,0,2014-05-06,30,18-30
41,unemployed,single,basic_4y,no,no,no,cellular,170,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,"5076,2",no,12,2018,f41f7f20-c97f-4b55-bbbf-e00b16d18a5d,30289,1,0,2014-04-22,32,31-45
29,administrative,married,high_school,no,no,no,cellular,155,1,999,1,failure,-2.9,92.963,-40.8,,"5076,2",yes,7,2019,d01072c0-f0cd-4ab5-98e1-28656a6a7f94,151398,0,0,2014-12-21,26,18-30
